label	metaGroupId	groupId	goodPeakCount	medMz	medRt	maxQuality	note	compound	compoundId	category	database	expectedRtDiff	ppmDiff	parent	ms2EventCount	fragNumIonsMatched	fragFracMatched	ticMatched	dotProduct	weigtedDotProduct	hyperGeomScore	spearmanRankCorrelation	mzFragError	170610_2017_06_09TR_HILICNeg15_Blank6_mid.mzXML	170610_2017_06_09TR_HILICNeg15_Blank7_mid.mzXML	170610_2017_06_09TR_HILICNeg15_MH_CTRL1_T0.mzXML	170610_2017_06_09TR_HILICNeg15_MH_CTRL1_T4.mzXML	170610_2017_06_09TR_HILICNeg15_MH_CTRL2_T0.mzXML	170610_2017_06_09TR_HILICNeg15_MH_CTRL2_T4.mzXML	170610_2017_06_09TR_HILICNeg15_MH_CTRL3_T0.mzXML	170610_2017_06_09TR_HILICNeg15_MH_CTRL3_T4.mzXML	170610_2017_06_09TR_HILICNeg15_MH_ECO1_T0.mzXML	170610_2017_06_09TR_HILICNeg15_MH_ECO1_T4.mzXML	170610_2017_06_09TR_HILICNeg15_MH_ECO2_T0.mzXML	170610_2017_06_09TR_HILICNeg15_MH_ECO2_T4.mzXML	170610_2017_06_09TR_HILICNeg15_MH_ECO3_T0.mzXML	170610_2017_06_09TR_HILICNeg15_MH_ECO3_T4.mzXML	170610_2017_06_09TR_HILICNeg15_MH_KPN1_T0.mzXML	170610_2017_06_09TR_HILICNeg15_MH_KPN1_T4.mzXML	170610_2017_06_09TR_HILICNeg15_MH_KPN2_T0.mzXML	170610_2017_06_09TR_HILICNeg15_MH_KPN2_T4.mzXML	170610_2017_06_09TR_HILICNeg15_MH_KPN3_T0.mzXML	170610_2017_06_09TR_HILICNeg15_MH_KPN3_T4.mzXML	170610_2017_06_09TR_HILICNeg15_MH_SPN1_T0.mzXML	170610_2017_06_09TR_HILICNeg15_MH_SPN1_T4.mzXML	170610_2017_06_09TR_HILICNeg15_MH_SPN2_T0.mzXML	170610_2017_06_09TR_HILICNeg15_MH_SPN2_T4.mzXML	170610_2017_06_09TR_HILICNeg15_MH_SPN3_T0.mzXML	170610_2017_06_09TR_HILICNeg15_MH_SPN3_T4.mzXML	
	118	6	0	308.0977	4.930449	0		N-ACETYLNEURAMINATE	N-ACETYLNEURAMINATE	B-2min	2017_05_10RG_HILIC15-Neg_MSMLS-List	3.869551	1000	308.0977	0	0	0	0	0	0	0	0	1000	0	0	32886.38	44358.08	37725.11	29404.38	29534.26	34956.34	202330.1	121007.3	30099.06	0	25300.99	0	195599.2	0	27758.6	0	22119.95	0	80523.46	83549.09	58476.8	82870.91	71220.43	73901.75
	119	20	0	149.045	4.937225	0		ARABINOSE	ARABINOSE	B-1.5min	2017_05_10RG_HILIC15-Neg_MSMLS-List	-1.717225	1000	149.045	0	0	0	0	0	0	0	0	1000	0	0	3023.594	3454.356	8185.587	3485.045	5662.6	3108.812	78328.82	48667.58	3756.297	1508.265	3126.762	0	53110.03	1662.983	3900.628	1578.84	2397.687	0	13958.52	24600.54	14793.18	17530.67	17140.42	10882.08
	119	20	0	149.045	4.937225	0		D-XYLOSE	D-XYLOSE	B-1.5min	2017_05_10RG_HILIC15-Neg_MSMLS-List	-1.507225	1000	149.045	0	0	0	0	0	0	0	0	1000	0	0	3023.594	3454.356	8185.587	3485.045	5662.6	3108.812	78328.82	48667.58	3756.297	1508.265	3126.762	0	53110.03	1662.983	3900.628	1578.84	2397.687	0	13958.52	24600.54	14793.18	17530.67	17140.42	10882.08
	119	20	0	149.045	4.937225	0		ARABINOSE	ARABINOSE	B-1.5min	2017_05_10RG_HILIC15-Neg_MSMLS-List	-1.047225	1000	149.045	0	0	0	0	0	0	0	0	1000	0	0	3023.594	3454.356	8185.587	3485.045	5662.6	3108.812	78328.82	48667.58	3756.297	1508.265	3126.762	0	53110.03	1662.983	3900.628	1578.84	2397.687	0	13958.52	24600.54	14793.18	17530.67	17140.42	10882.08
	119	20	0	149.045	4.937225	0		D-[-]-ARABINOSE	D-[-]-ARABINOSE	B-1.5min	2017_05_10RG_HILIC15-Neg_MSMLS-List	-1.037225	1000	149.045	0	0	0	0	0	0	0	0	1000	0	0	3023.594	3454.356	8185.587	3485.045	5662.6	3108.812	78328.82	48667.58	3756.297	1508.265	3126.762	0	53110.03	1662.983	3900.628	1578.84	2397.687	0	13958.52	24600.54	14793.18	17530.67	17140.42	10882.08
	119	20	0	149.045	4.937225	0		D-LYXOSE	D-LYXOSE	B-1min	2017_05_10RG_HILIC15-Neg_MSMLS-List	-1.527225	1000	149.045	0	0	0	0	0	0	0	0	1000	0	0	3023.594	3454.356	8185.587	3485.045	5662.6	3108.812	78328.82	48667.58	3756.297	1508.265	3126.762	0	53110.03	1662.983	3900.628	1578.84	2397.687	0	13958.52	24600.54	14793.18	17530.67	17140.42	10882.08
	119	20	0	149.045	4.937225	0		D-[-]-ARABINOSE	D-[-]-ARABINOSE	B-1.5min	2017_05_10RG_HILIC15-Neg_MSMLS-List	-1.747225	1000	149.045	0	0	0	0	0	0	0	0	1000	0	0	3023.594	3454.356	8185.587	3485.045	5662.6	3108.812	78328.82	48667.58	3756.297	1508.265	3126.762	0	53110.03	1662.983	3900.628	1578.84	2397.687	0	13958.52	24600.54	14793.18	17530.67	17140.42	10882.08
	119	20	0	149.045	4.937225	0		D-RIBOSE	D-RIBOSE	B-2min	2017_05_10RG_HILIC15-Neg_MSMLS-List	-2.647225	1000	149.045	0	0	0	0	0	0	0	0	1000	0	0	3023.594	3454.356	8185.587	3485.045	5662.6	3108.812	78328.82	48667.58	3756.297	1508.265	3126.762	0	53110.03	1662.983	3900.628	1578.84	2397.687	0	13958.52	24600.54	14793.18	17530.67	17140.42	10882.08
	120	20	0	71.0136	4.979647	0		PROPENOATE	PROPENOATE	T	2017_05_10RG_HILIC15-Neg_MSMLS-List	-4.400647	1000	71.0136	0	0	0	0	0	0	0	0	1000	11980.36	6956.876	59824.59	57703.16	45136.61	54510.54	59679.07	45980.38	372174	212309.2	47610.18	28466.28	41124.12	37376.29	238723.4	21866.23	53073.67	25882.08	49048.11	34812.47	60388.52	83591.88	71165.55	82623.6	83781.72	72928.02
	121	23	0	115.0033	4.982932	0		FUMARATE	FUMARATE	T	2017_05_10RG_HILIC15-Neg_MSMLS-List	-0.332932	1000	115.0033	0	0	0	0	0	0	0	0	1000	84281.51	79139.09	498857.5	502433.9	468093.7	494813	491418.5	514547.8	275962.9	301529.2	325638	428061	349592.7	413255.2	216430.9	280494.7	334440.1	347584.7	396092.8	477026.3	367883.5	434656.4	351460	395769.7	359754.9	433390.2
	121	23	0	115.0033	4.982932	0		MALEIC ACID	MALEIC ACID	T	2017_05_10RG_HILIC15-Neg_MSMLS-List	0.1170678	1000	115.0033	0	0	0	0	0	0	0	0	1000	84281.51	79139.09	498857.5	502433.9	468093.7	494813	491418.5	514547.8	275962.9	301529.2	325638	428061	349592.7	413255.2	216430.9	280494.7	334440.1	347584.7	396092.8	477026.3	367883.5	434656.4	351460	395769.7	359754.9	433390.2
	122	7	0	266.0903	5.026665	0		2-DEOXYGUANOSINE	2-DEOXYGUANOSINE	T	2017_05_10RG_HILIC15-Neg_MSMLS-List	0.9333348	1000	266.0903	0	0	0	0	0	0	0	0	1000	0	0	0	1653.964	0	3039.533	0	0	0	1647.622	0	1889.909	0	2730.729	0	0	1451.504	1309.639	1672.188	1490.725	1164.97	0	1880.193	0	0	1499.743
	122	7	0	266.0903	5.026665	0		ADENOSINE	ADENOSINE	T	2017_05_10RG_HILIC15-Neg_MSMLS-List	-0.8066654	1000	266.0903	0	0	0	0	0	0	0	0	1000	0	0	0	1653.964	0	3039.533	0	0	0	1647.622	0	1889.909	0	2730.729	0	0	1451.504	1309.639	1672.188	1490.725	1164.97	0	1880.193	0	0	1499.743
	123	20	0	188.0559	5.051005	0		N-ACETYL-DL-GLUTAMIC ACID	N-ACETYL-DL-GLUTAMIC ACID	T	2017_05_10RG_HILIC15-Neg_MSMLS-List	0.07899523	1000	188.0559	0	0	0	0	0	0	0	0	1000	0	0	52568.71	59774.79	51017.28	65974.2	48870.9	68063.3	21398.74	31413.98	46690.49	62357.48	50829.18	63593.86	35884.85	49141.47	55246.54	51395.03	52769.38	61258.29	47546.09	53506.09	37012.8	52590.43	45332.48	43282.15
	124	11	0	212.0018	5.054596	0		INDOXYL SULFATE	INDOXYL SULFATE	T	2017_05_10RG_HILIC15-Neg_MSMLS-List	0.2254038	1000	212.0018	0	0	0	0	0	0	0	0	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1446.995	3664.956	3117.157	4236.523	4486.218
	125	6	0	267.0728	5.056331	0		INOSINE	INOSINE	T	2017_05_10RG_HILIC15-Neg_MSMLS-List	0.06366873	1000	267.0728	0	0	0	0	0	0	0	0	1000	0	0	2022.968	0	0	1297.742	3632.564	1894.299	2389215	2636.914	3535.931	1197.865	4325.342	0	431690.5	0	23081.07	0	10370.55	0	20106.29	0	17530.82	0	23833.55	0
	126	9	0	104.035	5.057914	0		L-SERINE	L-SERINE	T	2017_05_10RG_HILIC15-Neg_MSMLS-List	3.132085	1000	104.035	0	0	0	0	0	0	0	0	1000	0	0	0	0	0	1007.654	0	1187.373	35339.86	40995.29	0	0	0	0	8097.891	8763.056	0	0	0	0	0	0	0	0	0	0
	127	28	0	179.0345	5.067353	0		CAFFEATE	CAFFEATE	B-2.5min	2017_05_10RG_HILIC15-Neg_MSMLS-List	-1.317353	1000	179.0345	0	0	0	0	0	0	0	0	1000	0	0	1371.964	0	0	1371	0	0	0	0	0	8382.962	0	1373.336	0	1143.448	0	0	0	1748.734	0	0	0	0	0	0
	127	28	0	179.0345	5.067353	0		3-[4-HYDROXYPHENYL]PYRUVATE	3-[4-HYDROXYPHENYL]PYRUVATE	B1.5min	2017_05_10RG_HILIC15-Neg_MSMLS-List	-1.547353	1000	179.0345	0	0	0	0	0	0	0	0	1000	0	0	1371.964	0	0	1371	0	0	0	0	0	8382.962	0	1373.336	0	1143.448	0	0	0	1748.734	0	0	0	0	0	0
	128	7	0	275.0175	5.07781	0		6-PHOSPHOGLUCONIC ACID	6-PHOSPHOGLUCONIC ACID	B-2min	2017_05_10RG_HILIC15-Neg_MSMLS-List	5.22219	1000	275.0175	0	0	0	0	0	0	0	0	1000	0	0	0	1427.115	0	0	0	1807.802	0	0	0	0	2678.361	1583.027	1322.061	0	1048.074	1437.326	4393.737	2464.059	0	0	0	0	1693.43	1493.717
	129	20	0	223.0718	5.12667	0		3-HYDROXYKYNURENINE	3-HYDROXYKYNURENINE	T	2017_05_10RG_HILIC15-Neg_MSMLS-List	2.093329	1000	223.0718	0	0	0	0	0	0	0	0	1000	0	0	27932.52	19821.5	12341.6	26253.55	18245.24	29026.16	9835.812	21437.95	29037	24910.56	20007.88	21296.42	16604.51	22318.41	25776.47	26215.23	25099.09	26663.94	19224.41	17435.02	24539.8	17226.36	18165.44	22841.41
	130	23	0	174.0402	5.226827	0		N-ACETYL-L-ASPARTIC ACID	N-ACETYL-L-ASPARTIC ACID	T	2017_05_10RG_HILIC15-Neg_MSMLS-List	0.5231733	1000	174.0402	0	0	0	0	0	0	0	0	1000	0	1550.177	91384.97	92502.77	92747.79	88768.99	89479.62	91219.96	34022.5	48448.77	79228.41	92277.24	68650.12	89305.98	49434.56	55173	77851.02	89460.34	74619.48	84494.13	70561.63	83201.52	63898.92	69367.4	63211.13	75109.43
	131	18	0	242.0776	5.316132	0		CYTIDINE	CYTIDINE	T	2017_05_10RG_HILIC15-Neg_MSMLS-List	0.7138686	1000	242.0776	0	0	0	0	0	0	0	0	1000	0	0	38820.79	37646.06	35811.46	37466.18	39321.1	35130.09	8841.733	24518.76	38123.25	39001.87	32707.5	49766.77	23348.42	25447.68	30591.32	34847.9	41419.91	36673.14	27810.37	30733.08	29918.91	35073.64	27698.94	29681.7
	132	24	0	85.02921	5.357195	0		DIACETYL	DIACETYL	T	2017_05_10RG_HILIC15-Neg_MSMLS-List	-4.418195	1000	85.02921	0	0	0	0	0	0	0	0	1000	0	0	4895.696	3460.141	1681.991	5739.221	3218.972	3738.416	69436.58	33090.57	1250.561	0	1784.789	0	56439.07	1217.567	1501.313	942.0303	1211.316	0	13044.13	14778.96	16435.36	6036.258	14946.34	9630.093
	132	24	0	85.02921	5.357195	0		DIACETYL	DIACETYL	T	2017_05_10RG_HILIC15-Neg_MSMLS-List	-0.3771949	1000	85.02921	0	0	0	0	0	0	0	0	1000	0	0	4895.696	3460.141	1681.991	5739.221	3218.972	3738.416	69436.58	33090.57	1250.561	0	1784.789	0	56439.07	1217.567	1501.313	942.0303	1211.316	0	13044.13	14778.96	16435.36	6036.258	14946.34	9630.093
	132	24	0	85.02921	5.357195	0		DIACETYL	DIACETYL	T	2017_05_10RG_HILIC15-Neg_MSMLS-List	0.472805	1000	85.02921	0	0	0	0	0	0	0	0	1000	0	0	4895.696	3460.141	1681.991	5739.221	3218.972	3738.416	69436.58	33090.57	1250.561	0	1784.789	0	56439.07	1217.567	1501.313	942.0303	1211.316	0	13044.13	14778.96	16435.36	6036.258	14946.34	9630.093
	132	24	0	85.02921	5.357195	0		DIACETYL	DIACETYL	T	2017_05_10RG_HILIC15-Neg_MSMLS-List	-4.680195	1000	85.02921	0	0	0	0	0	0	0	0	1000	0	0	4895.696	3460.141	1681.991	5739.221	3218.972	3738.416	69436.58	33090.57	1250.561	0	1784.789	0	56439.07	1217.567	1501.313	942.0303	1211.316	0	13044.13	14778.96	16435.36	6036.258	14946.34	9630.093
	133	27	0	179.0556	5.367512	0		L-SORBOSE	L-SORBOSE	B-1min	2017_05_10RG_HILIC15-Neg_MSMLS-List	-0.8675122	1000	179.0556	0	0	0	0	0	0	0	0	1000	870.4432	1027.185	429983.5	481617.9	473939.3	458820.8	445210.4	463789.8	6608212	3811893	381729.9	0	315164.9	1216.458	4682132	1281.075	322148.6	0	304809	965.4563	1399262	1518800	1308633	1312414	1332318	1216705
	133	27	0	179.0556	5.367512	0		D-TAGATOSE	D-TAGATOSE	B-1.5min	2017_05_10RG_HILIC15-Neg_MSMLS-List	0.2624879	1000	179.0556	0	0	0	0	0	0	0	0	1000	870.4432	1027.185	429983.5	481617.9	473939.3	458820.8	445210.4	463789.8	6608212	3811893	381729.9	0	315164.9	1216.458	4682132	1281.075	322148.6	0	304809	965.4563	1399262	1518800	1308633	1312414	1332318	1216705
	133	27	0	179.0556	5.367512	0		D-FRUCTOSE	D-FRUCTOSE	T	2017_05_10RG_HILIC15-Neg_MSMLS-List	0.2524877	1000	179.0556	0	0	0	0	0	0	0	0	1000	870.4432	1027.185	429983.5	481617.9	473939.3	458820.8	445210.4	463789.8	6608212	3811893	381729.9	0	315164.9	1216.458	4682132	1281.075	322148.6	0	304809	965.4563	1399262	1518800	1308633	1312414	1332318	1216705
	133	27	0	179.0556	5.367512	0		D-GALACTOSE	D-GALACTOSE	B-2min	2017_05_10RG_HILIC15-Neg_MSMLS-List	-0.4775124	1000	179.0556	0	0	0	0	0	0	0	0	1000	870.4432	1027.185	429983.5	481617.9	473939.3	458820.8	445210.4	463789.8	6608212	3811893	381729.9	0	315164.9	1216.458	4682132	1281.075	322148.6	0	304809	965.4563	1399262	1518800	1308633	1312414	1332318	1216705
	133	27	0	179.0556	5.367512	0		D-GALACTOSE	D-GALACTOSE	B-2min	2017_05_10RG_HILIC15-Neg_MSMLS-List	0.3124876	1000	179.0556	0	0	0	0	0	0	0	0	1000	870.4432	1027.185	429983.5	481617.9	473939.3	458820.8	445210.4	463789.8	6608212	3811893	381729.9	0	315164.9	1216.458	4682132	1281.075	322148.6	0	304809	965.4563	1399262	1518800	1308633	1312414	1332318	1216705
	133	27	0	179.0556	5.367512	0		D-GALACTOSE	D-GALACTOSE	B-2min	2017_05_10RG_HILIC15-Neg_MSMLS-List	2.362488	1000	179.0556	0	0	0	0	0	0	0	0	1000	870.4432	1027.185	429983.5	481617.9	473939.3	458820.8	445210.4	463789.8	6608212	3811893	381729.9	0	315164.9	1216.458	4682132	1281.075	322148.6	0	304809	965.4563	1399262	1518800	1308633	1312414	1332318	1216705
	133	27	0	179.0556	5.367512	0		D-TAGATOSE	D-TAGATOSE	B-1.5min	2017_05_10RG_HILIC15-Neg_MSMLS-List	-1.047512	1000	179.0556	0	0	0	0	0	0	0	0	1000	870.4432	1027.185	429983.5	481617.9	473939.3	458820.8	445210.4	463789.8	6608212	3811893	381729.9	0	315164.9	1216.458	4682132	1281.075	322148.6	0	304809	965.4563	1399262	1518800	1308633	1312414	1332318	1216705
	133	27	0	179.0556	5.367512	0		MYO-INOSITOL	MYO-INOSITOL	T	2017_05_10RG_HILIC15-Neg_MSMLS-List	1.452488	1000	179.0556	0	0	0	0	0	0	0	0	1000	870.4432	1027.185	429983.5	481617.9	473939.3	458820.8	445210.4	463789.8	6608212	3811893	381729.9	0	315164.9	1216.458	4682132	1281.075	322148.6	0	304809	965.4563	1399262	1518800	1308633	1312414	1332318	1216705
	133	27	0	179.0556	5.367512	0		MANNOSE	MANNOSE	T	2017_05_10RG_HILIC15-Neg_MSMLS-List	-0.317512	1000	179.0556	0	0	0	0	0	0	0	0	1000	870.4432	1027.185	429983.5	481617.9	473939.3	458820.8	445210.4	463789.8	6608212	3811893	381729.9	0	315164.9	1216.458	4682132	1281.075	322148.6	0	304809	965.4563	1399262	1518800	1308633	1312414	1332318	1216705
	133	27	0	179.0556	5.367512	0		D-FRUCTOSE	D-FRUCTOSE	T	2017_05_10RG_HILIC15-Neg_MSMLS-List	-0.9175124	1000	179.0556	0	0	0	0	0	0	0	0	1000	870.4432	1027.185	429983.5	481617.9	473939.3	458820.8	445210.4	463789.8	6608212	3811893	381729.9	0	315164.9	1216.458	4682132	1281.075	322148.6	0	304809	965.4563	1399262	1518800	1308633	1312414	1332318	1216705
	133	27	0	179.0556	5.367512	0		ALPHA-D-GLUCOSE	ALPHA-D-GLUCOSE	B-2min	2017_05_10RG_HILIC15-Neg_MSMLS-List	0.2524877	1000	179.0556	0	0	0	0	0	0	0	0	1000	870.4432	1027.185	429983.5	481617.9	473939.3	458820.8	445210.4	463789.8	6608212	3811893	381729.9	0	315164.9	1216.458	4682132	1281.075	322148.6	0	304809	965.4563	1399262	1518800	1308633	1312414	1332318	1216705
	133	27	0	179.0556	5.367512	0		D-TAGATOSE	D-TAGATOSE	B-1.5min	2017_05_10RG_HILIC15-Neg_MSMLS-List	-0.1775122	1000	179.0556	0	0	0	0	0	0	0	0	1000	870.4432	1027.185	429983.5	481617.9	473939.3	458820.8	445210.4	463789.8	6608212	3811893	381729.9	0	315164.9	1216.458	4682132	1281.075	322148.6	0	304809	965.4563	1399262	1518800	1308633	1312414	1332318	1216705
	133	27	0	179.0556	5.367512	0		ALLOSE	ALLOSE	B1.5min	2017_05_10RG_HILIC15-Neg_MSMLS-List	-0.567512	1000	179.0556	0	0	0	0	0	0	0	0	1000	870.4432	1027.185	429983.5	481617.9	473939.3	458820.8	445210.4	463789.8	6608212	3811893	381729.9	0	315164.9	1216.458	4682132	1281.075	322148.6	0	304809	965.4563	1399262	1518800	1308633	1312414	1332318	1216705
	133	27	0	179.0556	5.367512	0		D-PSICOSE	D-PSICOSE	B-1min	2017_05_10RG_HILIC15-Neg_MSMLS-List	-1.667512	1000	179.0556	0	0	0	0	0	0	0	0	1000	870.4432	1027.185	429983.5	481617.9	473939.3	458820.8	445210.4	463789.8	6608212	3811893	381729.9	0	315164.9	1216.458	4682132	1281.075	322148.6	0	304809	965.4563	1399262	1518800	1308633	1312414	1332318	1216705
	133	27	0	179.0556	5.367512	0		ALLOSE	ALLOSE	B1.5min	2017_05_10RG_HILIC15-Neg_MSMLS-List	-1.557512	1000	179.0556	0	0	0	0	0	0	0	0	1000	870.4432	1027.185	429983.5	481617.9	473939.3	458820.8	445210.4	463789.8	6608212	3811893	381729.9	0	315164.9	1216.458	4682132	1281.075	322148.6	0	304809	965.4563	1399262	1518800	1308633	1312414	1332318	1216705
	133	27	0	179.0556	5.367512	0		D-FRUCTOSE	D-FRUCTOSE	T	2017_05_10RG_HILIC15-Neg_MSMLS-List	-0.1875124	1000	179.0556	0	0	0	0	0	0	0	0	1000	870.4432	1027.185	429983.5	481617.9	473939.3	458820.8	445210.4	463789.8	6608212	3811893	381729.9	0	315164.9	1216.458	4682132	1281.075	322148.6	0	304809	965.4563	1399262	1518800	1308633	1312414	1332318	1216705
	134	21	0	101.024	5.367941	0		SUCCINATE SEMIALDEHYDE	SUCCINATE SEMIALDEHYDE	T	2017_05_10RG_HILIC15-Neg_MSMLS-List	-4.451941	1000	101.024	0	0	0	0	0	0	0	0	1000	3142.042	2797.547	42608.27	47496.17	41143.07	49219.64	50590.77	49167.47	644374.6	367842	40583.75	3102.941	34109.29	3750.322	436667.8	8066.814	39049.98	5978.27	36710.34	4855.475	110254.8	139256.8	118796	120147.1	122913.4	110944.5
	134	21	0	101.024	5.367941	0		SUCCINATE SEMIALDEHYDE	SUCCINATE SEMIALDEHYDE	T	2017_05_10RG_HILIC15-Neg_MSMLS-List	-4.674941	1000	101.024	0	0	0	0	0	0	0	0	1000	3142.042	2797.547	42608.27	47496.17	41143.07	49219.64	50590.77	49167.47	644374.6	367842	40583.75	3102.941	34109.29	3750.322	436667.8	8066.814	39049.98	5978.27	36710.34	4855.475	110254.8	139256.8	118796	120147.1	122913.4	110944.5
	134	21	0	101.024	5.367941	0		ACETOACETATE	ACETOACETATE	T	2017_05_10RG_HILIC15-Neg_MSMLS-List	-4.426941	1000	101.024	0	0	0	0	0	0	0	0	1000	3142.042	2797.547	42608.27	47496.17	41143.07	49219.64	50590.77	49167.47	644374.6	367842	40583.75	3102.941	34109.29	3750.322	436667.8	8066.814	39049.98	5978.27	36710.34	4855.475	110254.8	139256.8	118796	120147.1	122913.4	110944.5
	134	21	0	101.024	5.367941	0		ACETOACETATE	ACETOACETATE	T	2017_05_10RG_HILIC15-Neg_MSMLS-List	-4.687941	1000	101.024	0	0	0	0	0	0	0	0	1000	3142.042	2797.547	42608.27	47496.17	41143.07	49219.64	50590.77	49167.47	644374.6	367842	40583.75	3102.941	34109.29	3750.322	436667.8	8066.814	39049.98	5978.27	36710.34	4855.475	110254.8	139256.8	118796	120147.1	122913.4	110944.5
	135	21	0	149.045	5.373306	0		D-[-]-ARABINOSE	D-[-]-ARABINOSE	B-1.5min	2017_05_10RG_HILIC15-Neg_MSMLS-List	-2.183306	1000	149.045	0	0	0	0	0	0	0	0	1000	0	0	5935.352	6195.98	2439.983	10240.03	9959.433	6978	124167	66966.19	1284.334	0	3210.58	0	78086.17	0	2511.313	0	3214.693	0	17308.36	22726.62	23260.63	19510.21	13466.91	19510.34
	135	21	0	149.045	5.373306	0		D-LYXOSE	D-LYXOSE	B-1min	2017_05_10RG_HILIC15-Neg_MSMLS-List	-1.963306	1000	149.045	0	0	0	0	0	0	0	0	1000	0	0	5935.352	6195.98	2439.983	10240.03	9959.433	6978	124167	66966.19	1284.334	0	3210.58	0	78086.17	0	2511.313	0	3214.693	0	17308.36	22726.62	23260.63	19510.21	13466.91	19510.34
	135	21	0	149.045	5.373306	0		D-[-]-ARABINOSE	D-[-]-ARABINOSE	B-1.5min	2017_05_10RG_HILIC15-Neg_MSMLS-List	-1.473306	1000	149.045	0	0	0	0	0	0	0	0	1000	0	0	5935.352	6195.98	2439.983	10240.03	9959.433	6978	124167	66966.19	1284.334	0	3210.58	0	78086.17	0	2511.313	0	3214.693	0	17308.36	22726.62	23260.63	19510.21	13466.91	19510.34
	135	21	0	149.045	5.373306	0		ARABINOSE	ARABINOSE	B-1.5min	2017_05_10RG_HILIC15-Neg_MSMLS-List	-1.483306	1000	149.045	0	0	0	0	0	0	0	0	1000	0	0	5935.352	6195.98	2439.983	10240.03	9959.433	6978	124167	66966.19	1284.334	0	3210.58	0	78086.17	0	2511.313	0	3214.693	0	17308.36	22726.62	23260.63	19510.21	13466.91	19510.34
	135	21	0	149.045	5.373306	0		D-RIBOSE	D-RIBOSE	B-2min	2017_05_10RG_HILIC15-Neg_MSMLS-List	-3.083306	1000	149.045	0	0	0	0	0	0	0	0	1000	0	0	5935.352	6195.98	2439.983	10240.03	9959.433	6978	124167	66966.19	1284.334	0	3210.58	0	78086.17	0	2511.313	0	3214.693	0	17308.36	22726.62	23260.63	19510.21	13466.91	19510.34
	135	21	0	149.045	5.373306	0		D-XYLOSE	D-XYLOSE	B-1.5min	2017_05_10RG_HILIC15-Neg_MSMLS-List	-1.943306	1000	149.045	0	0	0	0	0	0	0	0	1000	0	0	5935.352	6195.98	2439.983	10240.03	9959.433	6978	124167	66966.19	1284.334	0	3210.58	0	78086.17	0	2511.313	0	3214.693	0	17308.36	22726.62	23260.63	19510.21	13466.91	19510.34
	135	21	0	149.045	5.373306	0		ARABINOSE	ARABINOSE	B-1.5min	2017_05_10RG_HILIC15-Neg_MSMLS-List	-2.153306	1000	149.045	0	0	0	0	0	0	0	0	1000	0	0	5935.352	6195.98	2439.983	10240.03	9959.433	6978	124167	66966.19	1284.334	0	3210.58	0	78086.17	0	2511.313	0	3214.693	0	17308.36	22726.62	23260.63	19510.21	13466.91	19510.34
	136	21	0	71.01358	5.374557	0		PROPENOATE	PROPENOATE	T	2017_05_10RG_HILIC15-Neg_MSMLS-List	-4.795557	1000	71.01358	0	0	0	0	0	0	0	0	1000	0	0	26878.22	13813.01	22695.15	18539.54	16619.83	19038.65	522004.5	211804.2	15490.69	1546.993	5342.512	0	305516.6	957.1512	12533.29	1703.661	14475.79	1712.87	81450.25	78538.71	68889.38	55437.31	41885.69	54805.84
	133	25	0	161.045	5.396386	0		3-HYDROXY-3-METHYLGLUTARATE	3-HYDROXY-3-METHYLGLUTARATE	B-1min	2017_05_10RG_HILIC15-Neg_MSMLS-List	-1.506386	1000	161.045	0	0	0	0	0	0	0	0	1000	5580.803	7425.814	108470.7	84338.02	86546.48	65845.1	77785.02	67964.14	874204	409624.6	54337.75	7040.282	58953.07	4908.359	571188.8	7582.357	51068	2557.103	51791.4	5680.602	174558.1	172607.5	160132.2	153686.9	134620.5	129879.1
	137	20	0	145.0137	5.422747	0		ALPHA-KETOGLUTARIC ACID	ALPHA-KETOGLUTARIC ACID	B-2min	2017_05_10RG_HILIC15-Neg_MSMLS-List	2.227253	1000	145.0137	0	0	0	0	0	0	0	0	1000	3449.042	4726.643	6275.441	11791.23	6681.512	6943.207	8787.615	6067.263	6758.428	2700.496	4264.846	2383.294	2383.545	2206.865	4587.13	4337.624	3930.43	4711.712	8226.836	6940.911	5597.113	4912.78	6732.768	2436.242	4454.344	7782.535
	138	24	0	218.0664	5.474236	0		O-SUCCINYL-L-HOMOSERINE	O-SUCCINYL-L-HOMOSERINE	0	2017_05_10RG_HILIC15-Neg_MSMLS-List	2.515763	1000	218.0664	0	0	0	0	0	0	0	0	1000	0	1169.343	8160.984	6049.096	10751.5	6889.556	6310.478	8622.257	3086.137	2433.257	12473.9	8465.621	12818.04	13883.56	4059.121	3510.952	9691.923	7104.516	9581.421	6562.881	10351.56	11437.09	8924.018	13763.76	6180.897	9425.672
	139	20	0	243.0615	5.578249	0		URIDINE	URIDINE	T	2017_05_10RG_HILIC15-Neg_MSMLS-List	-1.948248	1000	243.0615	0	0	0	0	0	0	0	0	1000	0	0	120442.2	135912.9	109468.5	127244.9	130824.2	138775.8	66055.43	64475.48	119723.5	127624.8	111985.4	117996.1	80133.35	106232	118605.1	113756.6	112837.8	117579.9	108525.1	109620	99301.25	114145.5	115023.9	126547.6
