label	metaGroupId	groupId	goodPeakCount	medMz	medRt	maxQuality	note	compound	compoundId	category	database	expectedRtDiff	ppmDiff	parent	ms2EventCount	fragNumIonsMatched	fragFracMatched	ticMatched	dotProduct	weigtedDotProduct	hyperGeomScore	spearmanRankCorrelation	mzFragError	170610_2017_06_09TR_HILICNeg15_Blank6_mid.mzXML	170610_2017_06_09TR_HILICNeg15_MH_CTRL1_T4.mzXML	170610_2017_06_09TR_HILICNeg15_MH_ECO2_T0.mzXML	170610_2017_06_09TR_HILICNeg15_MH_SPN3_T4.mzXML	
	78	2	0	173.0085	5.797595	0		DEHYDROASCORBATE	DEHYDROASCORBATE	B-2.5min	2017_05_10RG_HILIC15-Neg_MSMLS-List	-4.057594	1000	173.0085	0	0	0	0	0	0	0	0	1000	0	21107.1	6321.241	12964.22
	78	2	0	173.0085	5.797595	0		DEHYDRO-L-[+]-ASCORBIC ACID DIMER	DEHYDRO-L-[+]-ASCORBIC ACID DIMER	B-2min	2017_05_10RG_HILIC15-Neg_MSMLS-List	-4.077595	1000	173.0085	0	0	0	0	0	0	0	0	1000	0	21107.1	6321.241	12964.22
	79	1	0	227.2027	5.859117	0		MYRISTIC ACID	MYRISTIC ACID	T	2017_05_10RG_HILIC15-Neg_MSMLS-List	-5.300117	1000	227.2027	0	0	0	0	0	0	0	0	1000	0	11606.91	6928.372	6081.152
	80	5	0	157.0249	5.859138	0		[S]-DIHYDROOROTATE	[S]-DIHYDROOROTATE	T	2017_05_10RG_HILIC15-Neg_MSMLS-List	0.1508617	1000	157.0249	0	0	0	0	0	0	0	0	1000	0	9742.657	4686.98	6181.417
	81	8	0	150.0416	5.914139	0		GUANINE	GUANINE	T	2017_05_10RG_HILIC15-Neg_MSMLS-List	0.02586126	1000	150.0416	0	0	0	0	0	0	0	0	1000	0	12448.56	210730.1	128458.4
	82	3	0	288.1193	5.95625	0		OPHTHALMIC ACID	OPHTHALMIC ACID	T	2017_05_10RG_HILIC15-Neg_MSMLS-List	2.49375	1000	288.1193	0	0	0	0	0	0	0	0	1000	0	10566.7	1960.188	1877.809
	83	8	0	191.0554	5.959267	0		QUINATE	QUINATE	B-3min	2017_05_10RG_HILIC15-Neg_MSMLS-List	3.190733	1000	191.0554	0	0	0	0	0	0	0	0	1000	0	3352.421	0	0
	84	1	0	337.0566	6.111811	0		5-AMINOIMIDAZOLE-4-CARBOXAMIDE-1-BETA-D-RIBOFURANOSYL 5-MONOPHOSPHATE	5-AMINOIMIDAZOLE-4-CARBOXAMIDE-1-BETA-D-RIBOFURANOSYL 5-MONOPHOSPHATE	T	2017_05_10RG_HILIC15-Neg_MSMLS-List	2.518189	1000	337.0566	0	0	0	0	0	0	0	0	1000	0	5470.283	11674.49	9594.178
	85	2	0	423.0308	6.318944	0		THIAMINE PYROPHOSPHATE	THIAMINE PYROPHOSPHATE	B-2min	2017_05_10RG_HILIC15-Neg_MSMLS-List	3.481056	1000	423.0308	0	0	0	0	0	0	0	0	1000	0	15563.71	21556.08	13433.71
	86	0	0	144.0773	6.367811	0		4-GUANIDINOBUTANOATE	4-GUANIDINOBUTANOATE	T	2017_05_10RG_HILIC15-Neg_MSMLS-List	0.002188683	1000	144.0773	0	0	0	0	0	0	0	0	1000	0	13905.21	10687.3	3686.202
	87	38	0	164.0711	6.760417	0		L-PHENYLALANINE	L-PHENYLALANINE	T	2017_05_10RG_HILIC15-Neg_MSMLS-List	-0.1104164	1000	164.0711	0	0	0	0	0	0	0	0	1000	2484.055	387123.6	386393.5	278849.3
	88	36	0	130.0868	6.803458	0		LEUCINE	LEUCINE	T	2017_05_10RG_HILIC15-Neg_MSMLS-List	-0.1034584	1000	130.0868	0	0	0	0	0	0	0	0	1000	3718.122	169561.9	115064.6	158500.6
	88	36	0	130.0868	6.803458	0		NORLEUCINE	NORLEUCINE	T	2017_05_10RG_HILIC15-Neg_MSMLS-List	-0.1234584	1000	130.0868	0	0	0	0	0	0	0	0	1000	3718.122	169561.9	115064.6	158500.6
	88	36	0	130.0868	6.803458	0		L-ISOLEUCINE	L-ISOLEUCINE	T	2017_05_10RG_HILIC15-Neg_MSMLS-List	-0.01345825	1000	130.0868	0	0	0	0	0	0	0	0	1000	3718.122	169561.9	115064.6	158500.6
	89	4	0	283.0693	6.890139	0		XANTHOSINE	XANTHOSINE	T	2017_05_10RG_HILIC15-Neg_MSMLS-List	-1.600139	1000	283.0693	0	0	0	0	0	0	0	0	1000	0	58259.42	61517.58	65743.16
	90	6	0	155.0093	6.996967	0		2-4-DIHYDROXYPYRIMIDINE-5-CARBOXYLIC ACID	2-4-DIHYDROXYPYRIMIDINE-5-CARBOXYLIC ACID	B-3min	2017_05_10RG_HILIC15-Neg_MSMLS-List	-4.936967	1000	155.0093	0	0	0	0	0	0	0	0	1000	0	234363.3	202523.2	185998.3
	90	6	0	155.0093	6.996967	0		OROTATE	OROTATE	T	2017_05_10RG_HILIC15-Neg_MSMLS-List	-0.02696705	1000	155.0093	0	0	0	0	0	0	0	0	1000	0	234363.3	202523.2	185998.3
	90	6	0	155.0093	6.996967	0		OROTIC ACID	OROTIC ACID	T	2017_05_10RG_HILIC15-Neg_MSMLS-List	-0.02696705	1000	155.0093	0	0	0	0	0	0	0	0	1000	0	234363.3	202523.2	185998.3
	90	6	0	155.0093	6.996967	0		2-4-DIHYDROXYPYRIMIDINE-5-CARBOXYLIC ACID	2-4-DIHYDROXYPYRIMIDINE-5-CARBOXYLIC ACID	B-3min	2017_05_10RG_HILIC15-Neg_MSMLS-List	-3.706967	1000	155.0093	0	0	0	0	0	0	0	0	1000	0	234363.3	202523.2	185998.3
	91	0	0	124.0069	7.088284	0		TAURINE	TAURINE	T	2017_05_10RG_HILIC15-Neg_MSMLS-List	0.07171631	1000	124.0069	0	0	0	0	0	0	0	0	1000	0	4072.49	4520.261	231156.2
	92	36	0	148.0433	7.1033	0		L-METHIONINE	L-METHIONINE	T	2017_05_10RG_HILIC15-Neg_MSMLS-List	-0.09329987	1000	148.0433	0	0	0	0	0	0	0	0	1000	2295.628	199703.4	232586.1	216241.6
	93	12	0	243.0613	7.318066	0		URIDINE	URIDINE	T	2017_05_10RG_HILIC15-Neg_MSMLS-List	-3.688066	1000	243.0613	0	0	0	0	0	0	0	0	1000	0	357358.2	298233.1	236110.4
	94	41	0	116.0713	7.406254	0		L-NORVALINE	L-NORVALINE	T	2017_05_10RG_HILIC15-Neg_MSMLS-List	-0.3162541	1000	116.0713	0	0	0	0	0	0	0	0	1000	2038.591	64637.47	53227.47	59899.14
	94	41	0	116.0713	7.406254	0		L-VALINE	L-VALINE	T	2017_05_10RG_HILIC15-Neg_MSMLS-List	-0.1662545	1000	116.0713	0	0	0	0	0	0	0	0	1000	2038.591	64637.47	53227.47	59899.14
	95	14	0	180.066	7.44395	0		L-TYROSINE	L-TYROSINE	T	2017_05_10RG_HILIC15-Neg_MSMLS-List	-0.01395035	1000	180.066	0	0	0	0	0	0	0	0	1000	0	388029.8	372455.9	322149.5
	96	3	0	341.1078	7.5418	0		SUCROSE	SUCROSE	T	2017_05_10RG_HILIC15-Neg_MSMLS-List	0.2881999	1000	341.1078	0	0	0	0	0	0	0	0	1000	0	72532.64	52092.61	59513.5
	96	3	0	341.1078	7.5418	0		D-[+]-CELLOBIOSE	D-[+]-CELLOBIOSE	T	2017_05_10RG_HILIC15-Neg_MSMLS-List	0.4481997	1000	341.1078	0	0	0	0	0	0	0	0	1000	0	72532.64	52092.61	59513.5
	96	3	0	341.1078	7.5418	0		SUCROSE	SUCROSE	T	2017_05_10RG_HILIC15-Neg_MSMLS-List	-0.04180002	1000	341.1078	0	0	0	0	0	0	0	0	1000	0	72532.64	52092.61	59513.5
	96	3	0	341.1078	7.5418	0		MALTOSE	MALTOSE	T	2017_05_10RG_HILIC15-Neg_MSMLS-List	0.4481997	1000	341.1078	0	0	0	0	0	0	0	0	1000	0	72532.64	52092.61	59513.5
	96	3	0	341.1078	7.5418	0		D-[+]-CELLOBIOSE	D-[+]-CELLOBIOSE	T	2017_05_10RG_HILIC15-Neg_MSMLS-List	0.06820011	1000	341.1078	0	0	0	0	0	0	0	0	1000	0	72532.64	52092.61	59513.5
	96	3	0	341.1078	7.5418	0		MELIBIOSE	MELIBIOSE	T	2017_05_10RG_HILIC15-Neg_MSMLS-List	0.6581998	1000	341.1078	0	0	0	0	0	0	0	0	1000	0	72532.64	52092.61	59513.5
	96	3	0	341.1078	7.5418	0		D-[+]-TREHALOSE	D-[+]-TREHALOSE	T	2017_05_10RG_HILIC15-Neg_MSMLS-List	0.5882001	1000	341.1078	0	0	0	0	0	0	0	0	1000	0	72532.64	52092.61	59513.5
	96	3	0	341.1078	7.5418	0		D-LACTOSE	D-LACTOSE	T	2017_05_10RG_HILIC15-Neg_MSMLS-List	0.5082002	1000	341.1078	0	0	0	0	0	0	0	0	1000	0	72532.64	52092.61	59513.5
	96	3	0	341.1078	7.5418	0		PALATINOSE	PALATINOSE	T	2017_05_10RG_HILIC15-Neg_MSMLS-List	0.2481999	1000	341.1078	0	0	0	0	0	0	0	0	1000	0	72532.64	52092.61	59513.5
	96	3	0	341.1078	7.5418	0		D-LACTOSE	D-LACTOSE	T	2017_05_10RG_HILIC15-Neg_MSMLS-List	0.3182001	1000	341.1078	0	0	0	0	0	0	0	0	1000	0	72532.64	52092.61	59513.5
	97	25	0	187.1082	7.680088	0		NALPHA-ACETYL-L-LYSINE	NALPHA-ACETYL-L-LYSINE	T	2017_05_10RG_HILIC15-Neg_MSMLS-List	0.5699124	1000	187.1082	0	0	0	0	0	0	0	0	1000	1589.971	4611527	4062569	3827873
	98	7	0	193.0724	7.769972	0		METHYL BETA-D-GALACTOSIDE	METHYL BETA-D-GALACTOSIDE	T	2017_05_10RG_HILIC15-Neg_MSMLS-List	-4.989972	1000	193.0724	0	0	0	0	0	0	0	0	1000	0	27598.02	33888.06	26466.89
	99	41	0	161.045	7.908542	0		3-HYDROXY-3-METHYLGLUTARATE	3-HYDROXY-3-METHYLGLUTARATE	B-1min	2017_05_10RG_HILIC15-Neg_MSMLS-List	-4.018541	1000	161.045	0	0	0	0	0	0	0	0	1000	14375.46	169872.4	172918.1	116565.3
	100	27	0	187.1082	7.911146	0		NALPHA-ACETYL-L-LYSINE	NALPHA-ACETYL-L-LYSINE	T	2017_05_10RG_HILIC15-Neg_MSMLS-List	0.3388543	1000	187.1082	0	0	0	0	0	0	0	0	1000	1630.321	2344811	2235218	2554096
	99	4	0	341.1079	7.976406	0		D-LACTOSE	D-LACTOSE	T	2017_05_10RG_HILIC15-Neg_MSMLS-List	0.07359457	1000	341.1079	0	0	0	0	0	0	0	0	1000	0	107026	104628.4	96930.54
	99	4	0	341.1079	7.976406	0		SUCROSE	SUCROSE	T	2017_05_10RG_HILIC15-Neg_MSMLS-List	-0.4764056	1000	341.1079	0	0	0	0	0	0	0	0	1000	0	107026	104628.4	96930.54
	99	4	0	341.1079	7.976406	0		MALTOSE	MALTOSE	T	2017_05_10RG_HILIC15-Neg_MSMLS-List	0.01359415	1000	341.1079	0	0	0	0	0	0	0	0	1000	0	107026	104628.4	96930.54
	99	4	0	341.1079	7.976406	0		D-[+]-TREHALOSE	D-[+]-TREHALOSE	T	2017_05_10RG_HILIC15-Neg_MSMLS-List	0.1535945	1000	341.1079	0	0	0	0	0	0	0	0	1000	0	107026	104628.4	96930.54
	99	4	0	341.1079	7.976406	0		D-[+]-CELLOBIOSE	D-[+]-CELLOBIOSE	T	2017_05_10RG_HILIC15-Neg_MSMLS-List	-0.3664055	1000	341.1079	0	0	0	0	0	0	0	0	1000	0	107026	104628.4	96930.54
	99	4	0	341.1079	7.976406	0		MELIBIOSE	MELIBIOSE	T	2017_05_10RG_HILIC15-Neg_MSMLS-List	0.2235942	1000	341.1079	0	0	0	0	0	0	0	0	1000	0	107026	104628.4	96930.54
	99	4	0	341.1079	7.976406	0		D-[+]-CELLOBIOSE	D-[+]-CELLOBIOSE	T	2017_05_10RG_HILIC15-Neg_MSMLS-List	0.01359415	1000	341.1079	0	0	0	0	0	0	0	0	1000	0	107026	104628.4	96930.54
	99	4	0	341.1079	7.976406	0		SUCROSE	SUCROSE	T	2017_05_10RG_HILIC15-Neg_MSMLS-List	-0.1464057	1000	341.1079	0	0	0	0	0	0	0	0	1000	0	107026	104628.4	96930.54
	99	4	0	341.1079	7.976406	0		PALATINOSE	PALATINOSE	T	2017_05_10RG_HILIC15-Neg_MSMLS-List	-0.1864057	1000	341.1079	0	0	0	0	0	0	0	0	1000	0	107026	104628.4	96930.54
	99	4	0	341.1079	7.976406	0		D-LACTOSE	D-LACTOSE	T	2017_05_10RG_HILIC15-Neg_MSMLS-List	-0.1164055	1000	341.1079	0	0	0	0	0	0	0	0	1000	0	107026	104628.4	96930.54
	101	8	0	193.0724	8.058978	0		METHYL BETA-D-GALACTOSIDE	METHYL BETA-D-GALACTOSIDE	T	2017_05_10RG_HILIC15-Neg_MSMLS-List	-5.278978	1000	193.0724	0	0	0	0	0	0	0	0	1000	0	59721.72	48945.2	49177.04
	102	14	0	118.0506	8.061684	0		L-ALLOTHREONINE	L-ALLOTHREONINE	T	2017_05_10RG_HILIC15-Neg_MSMLS-List	-0.02168369	1000	118.0506	0	0	0	0	0	0	0	0	1000	5516.83	6197488	5043304	4708508
	102	14	0	118.0506	8.061684	0		L-THREONINE	L-THREONINE	T	2017_05_10RG_HILIC15-Neg_MSMLS-List	-0.05168343	1000	118.0506	0	0	0	0	0	0	0	0	1000	5516.83	6197488	5043304	4708508
	102	14	0	118.0506	8.061684	0		HOMOSERINE	HOMOSERINE	T	2017_05_10RG_HILIC15-Neg_MSMLS-List	0.03831673	1000	118.0506	0	0	0	0	0	0	0	0	1000	5516.83	6197488	5043304	4708508
	101	38	0	88.04011	8.080287	0		SARCOSINE	SARCOSINE	T	2017_05_10RG_HILIC15-Neg_MSMLS-List	-0.02028656	1000	88.04011	0	0	0	0	0	0	0	0	1000	2127.49	158532.8	142293.3	130574.7
	101	38	0	88.04011	8.080287	0		D-ALANINE	D-ALANINE	T	2017_05_10RG_HILIC15-Neg_MSMLS-List	-0.07028675	1000	88.04011	0	0	0	0	0	0	0	0	1000	2127.49	158532.8	142293.3	130574.7
	101	38	0	88.04011	8.080287	0		L-ALANINE	L-ALANINE	T	2017_05_10RG_HILIC15-Neg_MSMLS-List	-0.07028675	1000	88.04011	0	0	0	0	0	0	0	0	1000	2127.49	158532.8	142293.3	130574.7
	101	38	0	88.04011	8.080287	0		SARCOSINE	SARCOSINE	T	2017_05_10RG_HILIC15-Neg_MSMLS-List	-3.800287	1000	88.04011	0	0	0	0	0	0	0	0	1000	2127.49	158532.8	142293.3	130574.7
	101	38	0	88.04011	8.080287	0		SARCOSINE	SARCOSINE	T	2017_05_10RG_HILIC15-Neg_MSMLS-List	0.4297132	1000	88.04011	0	0	0	0	0	0	0	0	1000	2127.49	158532.8	142293.3	130574.7
	103	7	0	283.0693	8.100144	0		XANTHOSINE	XANTHOSINE	T	2017_05_10RG_HILIC15-Neg_MSMLS-List	-2.810144	1000	283.0693	0	0	0	0	0	0	0	0	1000	0	107989.4	88568.96	91869.68
	104	3	0	130.0616	8.124444	0		CREATINE	CREATINE	T	2017_05_10RG_HILIC15-Neg_MSMLS-List	-0.06444359	1000	130.0616	0	0	0	0	0	0	0	0	1000	0	3720.294	2655.405	11183.85
	105	5	0	321.0484	8.138377	0		THYMIDINE 5-MONOPHOSPHATE	THYMIDINE 5-MONOPHOSPHATE	0	2017_05_10RG_HILIC15-Neg_MSMLS-List	0.06162262	1000	321.0484	0	0	0	0	0	0	0	0	1000	0	11736.03	10166.38	8128.592
	106	6	0	145.0614	8.155556	0		L-GLUTAMINE	L-GLUTAMINE	T	2017_05_10RG_HILIC15-Neg_MSMLS-List	0.03444386	1000	145.0614	0	0	0	0	0	0	0	0	1000	0	866.4026	2258.916	100532.7
	107	3	0	104.035	8.215067	0		L-SERINE	L-SERINE	T	2017_05_10RG_HILIC15-Neg_MSMLS-List	-0.02506733	1000	104.035	0	0	0	0	0	0	0	0	1000	12412.43	6581018	5747200	5919668
	106	3	0	131.0457	8.221456	0		3-UREIDOPROPIONATE	3-UREIDOPROPIONATE	T	2017_05_10RG_HILIC15-Neg_MSMLS-List	-3.951456	1000	131.0457	0	0	0	0	0	0	0	0	1000	0	53639.95	45171.84	105857.4
	106	3	0	131.0457	8.221456	0		L-ASPARAGINE	L-ASPARAGINE	T	2017_05_10RG_HILIC15-Neg_MSMLS-List	-0.03145599	1000	131.0457	0	0	0	0	0	0	0	0	1000	0	53639.95	45171.84	105857.4
	108	4	0	330.0619	8.224889	0		DAMP	DAMP	T	2017_05_10RG_HILIC15-Neg_MSMLS-List	0.2151108	1000	330.0619	0	0	0	0	0	0	0	0	1000	0	10750.61	6659.019	7170.652
	109	2	0	178.0723	8.307934	0		D-[+]-GLUCOSAMINE	D-[+]-GLUCOSAMINE	0	2017_05_10RG_HILIC15-Neg_MSMLS-List	0.04206657	1000	178.0723	0	0	0	0	0	0	0	0	1000	0	3141.039	1688.087	0
	109	2	0	178.0723	8.307934	0		D-MANNOSAMINE	D-MANNOSAMINE	T	2017_05_10RG_HILIC15-Neg_MSMLS-List	-0.03793335	1000	178.0723	0	0	0	0	0	0	0	0	1000	0	3141.039	1688.087	0
	109	2	0	178.0723	8.307934	0		D-[+]-GALACTOSAMINE	D-[+]-GALACTOSAMINE	T	2017_05_10RG_HILIC15-Neg_MSMLS-List	-0.147934	1000	178.0723	0	0	0	0	0	0	0	0	1000	0	3141.039	1688.087	0
	110	14	0	189.088	8.318279	0		LL-2-6-DIAMINOHEPTANEDIOATE	LL-2-6-DIAMINOHEPTANEDIOATE	T	2017_05_10RG_HILIC15-Neg_MSMLS-List	0.3717203	1000	189.088	0	0	0	0	0	0	0	0	1000	1184.517	179448.3	162620	122573
	110	31	0	146.0454	8.320891	0		L-GLUTAMIC ACID	L-GLUTAMIC ACID	T	2017_05_10RG_HILIC15-Neg_MSMLS-List	-0.0008916855	1000	146.0454	0	0	0	0	0	0	0	0	1000	85529.52	2.638973e+07	2.419422e+07	2.478706e+07
	110	31	0	146.0454	8.320891	0		N-METHYL-D-ASPARTIC ACID	N-METHYL-D-ASPARTIC ACID	T	2017_05_10RG_HILIC15-Neg_MSMLS-List	0.1091089	1000	146.0454	0	0	0	0	0	0	0	0	1000	85529.52	2.638973e+07	2.419422e+07	2.478706e+07
	110	31	0	146.0454	8.320891	0		N-ACETYL-DL-SERINE	N-ACETYL-DL-SERINE	T	2017_05_10RG_HILIC15-Neg_MSMLS-List	-3.320891	1000	146.0454	0	0	0	0	0	0	0	0	1000	85529.52	2.638973e+07	2.419422e+07	2.478706e+07
	110	31	0	146.0454	8.320891	0		O-ACETYL-L-SERINE	O-ACETYL-L-SERINE	T	2017_05_10RG_HILIC15-Neg_MSMLS-List	-3.300891	1000	146.0454	0	0	0	0	0	0	0	0	1000	85529.52	2.638973e+07	2.419422e+07	2.478706e+07
	110	6	0	102.0557	8.3261	0		gamma-aminobutyrate	gamma-aminobutyrate	potential_ID	2017_05_10RG_HILIC15-Neg_MSMLS-List	-0.6061006	1000	102.0557	0	0	0	0	0	0	0	0	1000	1502.338	1187606	1109998	1158634
	110	6	0	102.0557	8.3261	0		2-AMINO-2-METHYLPROPANOATE	2-AMINO-2-METHYLPROPANOATE	T	2017_05_10RG_HILIC15-Neg_MSMLS-List	-0.6261005	1000	102.0557	0	0	0	0	0	0	0	0	1000	1502.338	1187606	1109998	1158634
	110	6	0	102.0557	8.3261	0		2-AMINO-2-METHYLPROPANOATE	2-AMINO-2-METHYLPROPANOATE	T	2017_05_10RG_HILIC15-Neg_MSMLS-List	-3.1961	1000	102.0557	0	0	0	0	0	0	0	0	1000	1502.338	1187606	1109998	1158634
	110	2	0	184.0011	8.327461	0		O-PHOSPHO-L-SERINE	O-PHOSPHO-L-SERINE	B-1min	2017_05_10RG_HILIC15-Neg_MSMLS-List	0.6325388	1000	184.0011	0	0	0	0	0	0	0	0	1000	0	368146.5	324577.5	284487.9
	110	2	0	184.0011	8.327461	0		O-PHOSPHO-L-SERINE	O-PHOSPHO-L-SERINE	B-1min	2017_05_10RG_HILIC15-Neg_MSMLS-List	-0.2774611	1000	184.0011	0	0	0	0	0	0	0	0	1000	0	368146.5	324577.5	284487.9
	110	2	0	184.0011	8.327461	0		O-PHOSPHO-DL-SERINE	O-PHOSPHO-DL-SERINE	T	2017_05_10RG_HILIC15-Neg_MSMLS-List	0.642539	1000	184.0011	0	0	0	0	0	0	0	0	1000	0	368146.5	324577.5	284487.9
	110	7	0	145.0614	8.327461	0		L-GLUTAMINE	L-GLUTAMINE	T	2017_05_10RG_HILIC15-Neg_MSMLS-List	-0.1374617	1000	145.0614	0	0	0	0	0	0	0	0	1000	0	153079	139513	131985
	111	9	0	219.0979	8.34435	0		2-ACETAMIDO-2-DEOXY-BETA-D-GLUCOSYLAMINE	2-ACETAMIDO-2-DEOXY-BETA-D-GLUCOSYLAMINE	T	2017_05_10RG_HILIC15-Neg_MSMLS-List	-0.3143501	1000	219.0979	0	0	0	0	0	0	0	0	1000	0	153459.4	142530.7	146309.8
	112	1	0	131.0821	8.382195	0		L-ORNITHINE	L-ORNITHINE	T	2017_05_10RG_HILIC15-Neg_MSMLS-List	0.2578058	1000	131.0821	0	0	0	0	0	0	0	0	1000	0	1670.325	1397.727	51171
	112	1	0	131.0821	8.382195	0		D-ORNITHINE	D-ORNITHINE	T	2017_05_10RG_HILIC15-Neg_MSMLS-List	0.2478056	1000	131.0821	0	0	0	0	0	0	0	0	1000	0	1670.325	1397.727	51171
	112	3	0	174.0878	8.389117	0		CITRULLINE	CITRULLINE	T	2017_05_10RG_HILIC15-Neg_MSMLS-List	-0.03911686	1000	174.0878	0	0	0	0	0	0	0	0	1000	0	5130.61	5281.648	118443.9
	113	5	0	330.0619	8.441367	0		DAMP	DAMP	T	2017_05_10RG_HILIC15-Neg_MSMLS-List	-0.001367569	1000	330.0619	0	0	0	0	0	0	0	0	1000	0	14562.72	11677.18	11115.17
	114	40	0	88.04009	8.518387	0		SARCOSINE	SARCOSINE	T	2017_05_10RG_HILIC15-Neg_MSMLS-List	-4.238387	1000	88.04009	0	0	0	0	0	0	0	0	1000	10537.26	325773.4	274936.7	293773.6
	114	40	0	88.04009	8.518387	0		SARCOSINE	SARCOSINE	T	2017_05_10RG_HILIC15-Neg_MSMLS-List	-0.008386612	1000	88.04009	0	0	0	0	0	0	0	0	1000	10537.26	325773.4	274936.7	293773.6
	114	40	0	88.04009	8.518387	0		SARCOSINE	SARCOSINE	T	2017_05_10RG_HILIC15-Neg_MSMLS-List	-0.4583864	1000	88.04009	0	0	0	0	0	0	0	0	1000	10537.26	325773.4	274936.7	293773.6
	114	40	0	88.04009	8.518387	0		L-ALANINE	L-ALANINE	T	2017_05_10RG_HILIC15-Neg_MSMLS-List	-0.5083866	1000	88.04009	0	0	0	0	0	0	0	0	1000	10537.26	325773.4	274936.7	293773.6
	114	40	0	88.04009	8.518387	0		D-ALANINE	D-ALANINE	T	2017_05_10RG_HILIC15-Neg_MSMLS-List	-0.5083866	1000	88.04009	0	0	0	0	0	0	0	0	1000	10537.26	325773.4	274936.7	293773.6
	114	17	0	132.0298	8.521021	0		L-ASPARTATE	L-ASPARTATE	T	2017_05_10RG_HILIC15-Neg_MSMLS-List	-0.001020432	1000	132.0298	0	0	0	0	0	0	0	0	1000	162088.8	4581628	3676993	4200766
	114	17	0	132.0298	8.521021	0		D-ASPARTATE	D-ASPARTATE	T	2017_05_10RG_HILIC15-Neg_MSMLS-List	-0.01102066	1000	132.0298	0	0	0	0	0	0	0	0	1000	162088.8	4581628	3676993	4200766
	115	2	0	346.0547	8.554467	0		2-DEOXYGUANOSINE 5-MONOPHOSPHATE	2-DEOXYGUANOSINE 5-MONOPHOSPHATE	T	2017_05_10RG_HILIC15-Neg_MSMLS-List	-0.07446766	1000	346.0547	0	0	0	0	0	0	0	0	1000	0	0	0	5282.633
	115	2	0	346.0547	8.554467	0		2-DEOXYGUANOSINE 5-MONOPHOSPHATE	2-DEOXYGUANOSINE 5-MONOPHOSPHATE	T	2017_05_10RG_HILIC15-Neg_MSMLS-List	0.1955328	1000	346.0547	0	0	0	0	0	0	0	0	1000	0	0	0	5282.633
	116	0	0	221.0594	8.558766	0		L-CYSTATHIONINE	L-CYSTATHIONINE	T	2017_05_10RG_HILIC15-Neg_MSMLS-List	0.1012335	1000	221.0594	0	0	0	0	0	0	0	0	1000	0	1643.343	571.163	2991.782
	114	27	0	114.0193	8.570921	0		MALEAMATE	MALEAMATE	T	2017_05_10RG_HILIC15-Neg_MSMLS-List	-7.587921	1000	114.0193	0	0	0	0	0	0	0	0	1000	518.9903	20899.37	16901.26	21182.02
	117	3	0	154.0617	8.578113	0		L-HISTIDINE	L-HISTIDINE	0	2017_05_10RG_HILIC15-Neg_MSMLS-List	-0.02811241	1000	154.0617	0	0	0	0	0	0	0	0	1000	14082.3	4157808	4134023	4345800
	118	1	0	171.0059	8.586289	0		SN-GLYCEROL 3-PHOSPHATE	SN-GLYCEROL 3-PHOSPHATE	T	2017_05_10RG_HILIC15-Neg_MSMLS-List	-0.05628967	1000	171.0059	0	0	0	0	0	0	0	0	1000	0	12054.05	7742.85	12280.99
	118	1	0	171.0059	8.586289	0		GLYCEROL 2-PHOSPHATE	GLYCEROL 2-PHOSPHATE	T	2017_05_10RG_HILIC15-Neg_MSMLS-List	-0.1662893	1000	171.0059	0	0	0	0	0	0	0	0	1000	0	12054.05	7742.85	12280.99
	119	2	0	131.0821	8.596066	0		D-ORNITHINE	D-ORNITHINE	T	2017_05_10RG_HILIC15-Neg_MSMLS-List	0.03393364	1000	131.0821	0	0	0	0	0	0	0	0	1000	1171.621	478073.5	452284.2	395174.7
	119	2	0	131.0821	8.596066	0		L-ORNITHINE	L-ORNITHINE	T	2017_05_10RG_HILIC15-Neg_MSMLS-List	0.04393387	1000	131.0821	0	0	0	0	0	0	0	0	1000	1171.621	478073.5	452284.2	395174.7
	119	0	0	173.1038	8.596066	0		L-ARGININE	L-ARGININE	T	2017_05_10RG_HILIC15-Neg_MSMLS-List	-0.006066322	1000	173.1038	0	0	0	0	0	0	0	0	1000	20259.53	5951410	5217474	4790320
	117	42	0	137.0352	8.596471	0		UROCANATE	UROCANATE	T	2017_05_10RG_HILIC15-Neg_MSMLS-List	-4.256471	1000	137.0352	0	0	0	0	0	0	0	0	1000	1273.658	15553.24	14701.39	13295.48
	120	2	0	145.0977	8.63395	0		L-LYSINE	L-LYSINE	0	2017_05_10RG_HILIC15-Neg_MSMLS-List	-0.003950119	1000	145.0977	0	0	0	0	0	0	0	0	1000	0	2097052	1964441	1825059
	121	15	0	225.0986	8.640733	0		CARNOSINE	CARNOSINE	T	2017_05_10RG_HILIC15-Neg_MSMLS-List	-0.02073288	1000	225.0986	0	0	0	0	0	0	0	0	1000	0	111023.1	93758.01	182654.1
	122	1	0	161.0926	8.650911	0		DL-5-HYDROXYLYSINE	DL-5-HYDROXYLYSINE	T	2017_05_10RG_HILIC15-Neg_MSMLS-List	0.02908897	1000	161.0926	0	0	0	0	0	0	0	0	1000	0	3506.958	3232.743	2255.092
	123	5	0	259.0215	8.699204	0		D-FRUCTOSE 6-PHOSPHATE	D-FRUCTOSE 6-PHOSPHATE	T	2017_05_10RG_HILIC15-Neg_MSMLS-List	-0.04920483	1000	259.0215	0	0	0	0	0	0	0	0	1000	0	1772.652	503.5897	8793.085
